RegistroANS;CNPJ;RazaoSocial;Modalidade;UF;Trimestre;Ano;ValorDespesas;cnpj_valido;valor_positivo;razao_social_nao_vazia;erros
417106;10767219000174;PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME;Odontologia de Grupo;BA;1;2025;644021.52;1;1;1;
417611;10846369000173;HEALTH ADMINISTRADORA DE BENEFICIOS LTDA;Administradora de Benefícios;SP;1;2025;0;1;0;1;valor_nao_positivo
416525;08787782000162;PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA;Odontologia de Grupo;RJ;1;2025;2673314.30;1;1;1;
417220;10796140000171;ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA;Odontologia de Grupo;MG;1;2025;599121.58;1;1;1;
417718;11073058000181;BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;ES;1;2025;0;1;0;1;valor_nao_positivo
417505;12055813000168;CEMIG SAÚDE;Autogestão;MG;1;2025;152899895.43;1;1;1;
417955;07945024000162;ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ;Autogestão;PR;1;2025;16344314.39;1;1;1;
418137;11076382000153;UNIX SAÚDE S.A;Medicina de Grupo;BA;1;2025;6764185.67;1;1;1;
415987;04430627000133;PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SE;1;2025;1037801.66;1;1;1;
416568;08202035000115;ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA;Autogestão;MG;1;2025;77899090.92;1;1;1;
417131;10456692000130;QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA;Odontologia de Grupo;BA;1;2025;393855.93;1;1;1;
418129;13026081000140;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;Autogestão;MS;1;2025;1396634.04;1;1;1;
417475;51628360000173;PRONTO SOCORRO CONDE DE MOREIRA LIMA;Medicina de Grupo;SP;1;2025;2226650.58;1;1;1;
418021;13001218000102;ASSOCIAÇÃO SANTA SAÚDE;Medicina de Grupo;SP;1;2025;88877031.60;1;1;1;
415910;02569472000195;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;Medicina de Grupo;SP;1;2025;625321.19;1;1;1;
416584;08883265000197;ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE;Autogestão;PR;1;2025;13862037.62;1;1;1;
416801;10414182000109;UNIMED SAÚDE E ODONTO S.A;Medicina de Grupo;SP;1;2025;20995241.60;1;1;1;
417297;11593821000103;ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;Autogestão;SC;1;2025;35117120.68;1;1;1;
417530;11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;Medicina de Grupo;SP;1;2025;80572852.68;1;1;1;
417815;11973134000105;SUL AMÉRICA ODONTOLÓGICO S/A;Odontologia de Grupo;SP;1;2025;18743353.83;1;1;1;
416398;00885918000165;HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA;Medicina de Grupo;PI;1;2025;16536998.97;1;1;1;
416428;02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;Medicina de Grupo;SP;1;2025;1146729003.21;1;1;1;
417661;11996146000155;CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO;Autogestão;PE;1;2025;16601922.66;1;1;1;
417548;03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;Autogestão;RJ;1;2025;46401417.28;1;1;1;
417831;10364053000145;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;Odontologia de Grupo;SP;1;2025;812191.25;1;1;1;
416690;07781345000179;ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS;Autogestão;MG;1;2025;20674984.46;1;1;1;
417173;07658098000118;QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.;Administradora de Benefícios;SP;1;2025;66245.9;1;1;1;
416401;08097092000181;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA;Autogestão;DF;1;2025;54332102.68;1;1;1;
416495;50432863000106;MATÃO CLINICAS & AMHMA SAÚDE LTDA;Medicina de Grupo;SP;1;2025;19633846.16;1;1;1;
415936;05983170000157;PLANO ODONTOLÓGICO DENTALVIDAS LTDA.;Odontologia de Grupo;SP;1;2025;9633222.16;1;1;1;
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;1;2025;565011.68;1;1;1;
419419;19962272000109;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;Odontologia de Grupo;SP;1;2025;10162139.21;1;1;1;
419567;19663787000108;SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;SP;1;2025;0;1;0;1;valor_nao_positivo
419753;14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;Medicina de Grupo;MG;1;2025;2273131.11;1;1;1;
419052;16926969000128;AMAZÔNIA PLANOS DE SAÚDE LTDA;Medicina de Grupo;PA;1;2025;14766359.19;1;1;1;
419141;14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;Medicina de Grupo;SP;1;2025;32497070.32;1;1;1;
419524;19304091000187;SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.;Odontologia de Grupo;SP;1;2025;336981.28;1;1;1;
418617;12049486000131;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;Autogestão;PR;1;2025;11350669.78;1;1;1;
418218;11336728000105;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;Medicina de Grupo;RS;1;2025;1229820.98;1;1;1;
418501;14408631000159;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;Medicina de Grupo;MG;1;2025;3144263.83;1;1;1;
418161;;;;;1;2025;0;0;0;0;cnpj_invalido,valor_nao_positivo,razao_social_vazia
418803;16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;Medicina de Grupo;SP;1;2025;29800436.61;1;1;1;
419010;03518900000113;INSTITUTO CURITIBA DE SAÚDE;Autogestão;PR;1;2025;109419425.89;1;1;1;
419079;14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;Odontologia de Grupo;SP;1;2025;0;1;0;1;valor_nao_positivo
419427;92827666000136;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;Autogestão;RS;1;2025;14698496.26;1;1;1;
418650;30460075000116;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;Autogestão;RJ;1;2025;39977516.03;1;1;1;
419150;15323270000100;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;Medicina de Grupo;SP;1;2025;14399546.91;1;1;1;
418226;13816250000146;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;Medicina de Grupo;RJ;1;2025;2646710.51;1;1;1;
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;1;2025;152781.96;1;1;1;
419257;19240452000179;BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.;Administradora de Benefícios;SP;1;2025;0;1;0;1;valor_nao_positivo
419591;20160828000114;ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ;Autogestão;PA;1;2025;1731694.46;1;1;1;
419851;21205801000163;CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE;Autogestão;SC;1;2025;3275601.67;1;1;1;
418820;27085968000114;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;Autogestão;RJ;1;2025;13556465.64;1;1;1;
419354;14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;Odontologia de Grupo;SP;1;2025;265778.45;1;1;1;
418285;12838821000180;FUNDAÇÃO FIAT SAÚDE E BEM ESTAR;Autogestão;MG;1;2025;38068396.05;1;1;1;
418552;97553801000116;PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA;Administradora de Benefícios;RJ;1;2025;32296.83;1;1;1;
419249;18321477000134;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;Medicina de Grupo;SP;1;2025;133089721.88;1;1;1;
419486;17897995000138;PLADISA PLANOS DE SAÚDE SA;Medicina de Grupo;SC;1;2025;20412618.43;1;1;1;
419699;20918393000124;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;Medicina de Grupo;MS;1;2025;11436914.03;1;1;1;
418731;15022430000181;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;Medicina de Grupo;SP;1;2025;17734440.41;1;1;1;
419133;18275071000162;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;Autogestão;DF;1;2025;550344958.52;1;1;1;
418919;11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;Medicina de Grupo;SC;1;2025;15218872.76;1;1;1;
418374;11828089000103;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;Autogestão;DF;1;2025;54801832.55;1;1;1;
418587;15131148000132;AMHA SAUDE S/A;Medicina de Grupo;SP;1;2025;17831881.82;1;1;1;
419028;25906728000108;COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ;Cooperativa odontológica;MG;1;2025;701051.50;1;1;1;
419516;19691730000104;MAIS SAUDE S/A;Medicina de Grupo;ES;1;2025;8957196.74;1;1;1;
418170;09433795000104;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;Medicina de Grupo;DF;1;2025;94917219.12;1;1;1;
418749;06814351000112;CEDPLAN SAÚDE LTDA EPP;Medicina de Grupo;MG;1;2025;2059898.74;1;1;1;
415901;41369935000127;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;Medicina de Grupo;MA;1;2025;352055.78;1;1;1;
411752;03849449000117;ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE;Medicina de Grupo;SP;1;2025;60282432.86;1;1;1;
414310;04859814000137;SAÚDE BRB - CAIXA DE ASSISTÊNCIA;Autogestão;DF;1;2025;39736113.63;1;1;1;
415243;07154253000169;RODRIGUES LEIRA ODONTOLOGIA LTDA.;Odontologia de Grupo;SP;1;2025;1119774.42;1;1;1;
412252;04002216000147;SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA;Medicina de Grupo;RJ;1;2025;5911060.17;1;1;1;
413372;92219070000153;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;Filantropia;RS;1;2025;5546310.35;1;1;1;
413747;04212174000179;DENTAL MASTER LTDA - EPP;Odontologia de Grupo;AL;1;2025;1091570.67;1;1;1;
413160;04165719000133;GS PLANO GLOBAL DE SAÚDE LTDA;Medicina de Grupo;RJ;1;2025;11894959.84;1;1;1;
413283;03694367000140;AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP;Odontologia de Grupo;SP;1;2025;1068146.78;1;1;1;
414573;03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;Cooperativa Médica;SP;1;2025;19058690.50;1;1;1;
414689;04839091000104;FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC;Autogestão;CE;1;2025;2205419.88;1;1;1;
413429;04222989000139;UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.;Odontologia de Grupo;PB;1;2025;4835841.78;1;1;1;
414352;05011316000100;HBC SAÚDE LTDA.;Medicina de Grupo;SP;1;2025;31271529.59;1;1;1;
415014;06091170000105;UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;1;2025;30601467.25;1;1;1;
411809;03627391000167;SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA;Autogestão;RS;1;2025;3406579.85;1;1;1;
414026;78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;Autogestão;PR;1;2025;1944122.38;1;1;1;
415626;07270625000112;FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA;Cooperativa odontológica;SC;1;2025;6299224.36;1;1;1;
411256;03011072000122;PLANO HOSPITAL SAMARITANO LTDA;Medicina de Grupo;SP;1;2025;123974482.73;1;1;1;
412295;03702977000149;CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC;Autogestão;DF;1;2025;21205476.11;1;1;1;
413267;04234059000103;PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.;Medicina de Grupo;SP;1;2025;765654.5;1;1;1;
414701;05774975000190;SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;SE;1;2025;2036373.55;1;1;1;
413518;04197511000104;CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND;Autogestão;SE;1;2025;5434100.03;1;1;1;
414581;04745753000187;UNIÃO MÉDICA PLANOS DE SAÚDE S/A;Medicina de Grupo;BA;1;2025;49904301.94;1;1;1;
411868;03548273000163;MEDIC GLOBAL PLANOS DE SAÚDE LTDA.;Medicina de Grupo;MG;1;2025;2064475.47;1;1;1;
414387;03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;Odontologia de Grupo;CE;1;2025;1411201.71;1;1;1;
408263;71753297000104;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA;Autogestão;SP;1;2025;2679743.22;1;1;1;
408794;72918287000144;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);Autogestão;SP;1;2025;8883012.55;1;1;1;
409405;00642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;Autogestão;SP;1;2025;1395778.52;1;1;1;
393533;12317012000123;ASSOCIAÇÃO DO FISCO DE ALAGOAS;Autogestão;AL;1;2025;10729978.83;1;1;1;
397245;69099307000198;CROWN ODONTOLOGIA DE GRUPO LTDA;Odontologia de Grupo;SP;1;2025;246697.19;1;1;1;
406481;03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;Odontologia de Grupo;SP;1;2025;24154328.08;1;1;1;
406937;57272510000135;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;Autogestão;SP;1;2025;6371037.24;1;1;1;
407569;72916364000127;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS;Autogestão;SP;1;2025;1699489.76;1;1;1;
410128;71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;Autogestão;SP;1;2025;10555499.51;1;1;1;
407534;28023703000154;ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;1;2025;592595.19;1;1;1;
408522;24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;Filantropia;MG;1;2025;319247.03;1;1;1;
385697;05814777000103;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL;Autogestão;CE;1;2025;164417435.39;1;1;1;
389854;02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;Odontologia de Grupo;DF;1;2025;3062615.40;1;1;1;
402206;02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;Autogestão;GO;1;2025;6601491.24;1;1;1;
409413;00444803000135;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE;Autogestão;SP;1;2025;3595532.42;1;1;1;
386901;42936518000181;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;1;2025;8072312.28;1;1;1;
410292;60499365000134;FUNDACAO LEONOR DE BARROS CAMARGO;Filantropia;SP;1;2025;18262795.30;1;1;1;
390259;70094578000130;COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA;Autogestão;PB;1;2025;2109718.26;1;1;1;
401081;68668045000172;AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ;Medicina de Grupo;RJ;1;2025;30415474.36;1;1;1;
406554;83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;Filantropia;PA;1;2025;38013823.01;1;1;1;
402966;03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;Medicina de Grupo;SP;1;2025;6463184.83;1;1;1;
409634;73565319000138;ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;Medicina de Grupo;PR;1;2025;2028345.13;1;1;1;
411248;00648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;Autogestão;SP;1;2025;1598909.16;1;1;1;
387185;34011288000111;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;Autogestão;RJ;1;2025;8648371.36;1;1;1;
406945;00147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;Autogestão;SP;1;2025;14365691.11;1;1;1;
410608;00200720000109;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS);Autogestão;SP;1;2025;4177790.76;1;1;1;
406635;71565659000133;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA;Autogestão;SP;1;2025;2186783.49;1;1;1;
408026;00665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;Autogestão;SP;1;2025;1340194.54;1;1;1;
386588;42892281000184;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;1;2025;91183688.73;1;1;1;
394734;67839969000121;AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA;Medicina de Grupo;SP;1;2025;19656421.21;1;1;1;
403962;03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;PE;1;2025;15367303.69;1;1;1;
409243;03424929000136;SAUDE PAS - MEDICINA E ODONTO;Autogestão;RS;1;2025;47665413.57;1;1;1;
388092;04503249000170;ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM;Autogestão;AM;1;2025;2422794.10;1;1;1;
401480;02989632000155;EVANGELICO SAUDE LTDA.;Medicina de Grupo;PR;1;2025;6427209.82;1;1;1;
408034;66491036000123;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ;Autogestão;SP;1;2025;1422065.87;1;1;1;
409791;03494031000134;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;Cooperativa odontológica;MG;1;2025;1525649.09;1;1;1;
392804;00773639000100;CENTRO CLÍNICO GAÚCHO LTDA;Medicina de Grupo;CE;1;2025;109903670.11;1;1;1;
406805;03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;Medicina de Grupo;RS;1;2025;5360267.36;1;1;1;
407011;02009924000184;GAMA SAUDE LTDA.;Medicina de Grupo;SP;1;2025;207433400.67;1;1;1;
410624;03613857000175;CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA;Medicina de Grupo;MG;1;2025;2731875.61;1;1;1;
385620;48717516000188;UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;1;2025;27322423.36;1;1;1;
395480;37135365000133;ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;Medicina de Grupo;AL;1;2025;21219283.09;1;1;1;
404241;72350382000194;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;Autogestão;RS;1;2025;6342103.04;1;1;1;
408093;66493339000185;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU;Autogestão;SP;1;2025;1055667.63;1;1;1;
409286;68687722000108;G & M ASSESSORIA MEDICA EMPRESARIAL LTDA;Medicina de Grupo;RJ;1;2025;111975.35;1;1;1;
410110;00034259000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA;Autogestão;SP;1;2025;7078679.61;1;1;1;
389358;00856424000152;CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.;Odontologia de Grupo;SP;1;2025;3523053.79;1;1;1;
407224;03219363000100;SEPACO SAÚDE LTDA;Medicina de Grupo;SP;1;2025;1145478.30;1;1;1;
410888;03637776000105;FILOSANITAS SAUDE LTDA;Medicina de Grupo;SP;1;2025;7098376.37;1;1;1;
386596;00366982000130;CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO;Cooperativa Médica;GO;1;2025;36305855.55;1;1;1;
402001;53454617000143;SISTEMA TOTAL DE SAÚDE LTDA.;Medicina de Grupo;SP;1;2025;2632239.46;1;1;1;
406813;59766105000107;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;Autogestão;SP;1;2025;1321393.86;1;1;1;
415065;00395266000180;MAIS SAÚDE PLANO DE SAÚDE LTDA;Medicina de Grupo;GO;1;2025;11491463.64;1;1;1;
415111;04299138000194;BIOVIDA SAÚDE LTDA.;Medicina de Grupo;SP;1;2025;65517597.38;1;1;1;
412635;00307714000147;ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL;Autogestão;SP;1;2025;6501086.47;1;1;1;
414662;04911101000175;VIVENTERIS LTDA;Odontologia de Grupo;PR;1;2025;3463335.72;1;1;1;
414905;01648339000161;VITA ASSISTÊNCIA A SAÚDE LTDA.;Medicina de Grupo;MG;1;2025;4020326.63;1;1;1;
415081;06145428000109;PORTO DIAS SAUDE LTDA.;Medicina de Grupo;PA;1;2025;660285.59;1;1;1;
415693;04202013000102;POLICLIN SAÚDE S/A.;Medicina de Grupo;SP;1;2025;41134991.98;1;1;1;
412015;03670297000190;MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;1;2025;850430.12;1;1;1;
412759;03773153000160;TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;BA;1;2025;8160839.19;1;1;1;
413534;04311093000126;CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL;Autogestão;MS;1;2025;234603134.93;1;1;1;
414212;59762062000183;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS);Autogestão;SP;1;2025;7263776.13;1;1;1;
414654;04222235000189;SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;RJ;1;2025;1512152.54;1;1;1;
411582;03638220000133;PLANO DE SAUDE ASES LTDA.;Medicina de Grupo;RJ;1;2025;14220479.79;1;1;1;
413330;04257073000114;AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;RJ;1;2025;11243418.20;1;1;1;
414492;04558034000157;LIFE EMPRESARIAL SAÚDE LTDA.;Medicina de Grupo;SP;1;2025;48631114.41;1;1;1;
414930;05029064000139;SAÚDE SANTA TEREZA LTDA.;Medicina de Grupo;SP;1;2025;24200838.05;1;1;1;
415774;07844436000106;CABERJ INTEGRAL SAÚDE S.A;Medicina de Grupo;RJ;1;2025;43075166.22;1;1;1;
412058;03977587000181;SBC SAÚDE LTDA.;Medicina de Grupo;SP;1;2025;8062365.53;1;1;1;
412996;03990914000135;ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;BA;1;2025;2223288.03;1;1;1;
413721;16608812000154;SOCIEDADE BENEFICENTE DEZOITO DE JULHO;Medicina de Grupo;MG;1;2025;7352396.40;1;1;1;
353663;73967085000155;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;1;2025;135530900.57;1;1;1;
353876;00730439000170;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;1;2025;12876180.11;1;1;1;
354066;17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;Cooperativa Médica;MG;1;2025;134261407.41;1;1;1;
354511;02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;1;2025;38433165.46;1;1;1;
351792;;;;;1;2025;4406554.28;0;1;0;cnpj_invalido,razao_social_vazia
352501;87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;Cooperativa Médica;RS;1;2025;1242828642.75;1;1;1;
352543;07057185000110;UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MA;1;2025;42483248.27;1;1;1;
353060;38499547000156;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;1;2025;87659765.03;1;1;1;
352314;66191263000133;UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;1;2025;26672372.83;1;1;1;
354562;54370630000187;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;Filantropia;SP;1;2025;45621205.72;1;1;1;
350346;01143922000110;UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;1;2025;7448851.93;1;1;1;
354295;85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;Cooperativa Médica;SC;1;2025;106214596.32;1;1;1;
350770;82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;Cooperativa odontológica;PR;1;2025;1143349.91;1;1;1;
350648;89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;1;2025;9326093.70;1;1;1;
351776;45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;1;2025;7137096.01;1;1;1;
351407;45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;1;2025;52213335.12;1;1;1;
